,CASE_ID,StartTimestamp,Activity,Resource,CompleteTimestamp,StartDate
10928,IM0000389,11.10.2013 15:54,Operator Update,TEAM0040,11.10.2013 15:54,11.10.2013
10929,IM0000389,11.10.2013 15:54,Assignment,TEAM0040,11.10.2013 15:54,11.10.2013
10930,IM0000389,11.10.2013 15:54,Reassignment,TEAM0040,16.10.2013 15:06,11.10.2013
10931,IM0000389,16.10.2013 15:06,Reassignment,TEAM0063,16.10.2013 15:06,16.10.2013
10932,IM0000389,16.10.2013 15:06,Operator Update,TEAM0063,16.10.2013 15:11,16.10.2013
10933,IM0000389,16.10.2013 15:11,Operator Update,TEAM0063,16.10.2013 15:24,16.10.2013
10934,IM0000389,16.10.2013 15:24,Reassignment,TEAM0063,16.10.2013 15:37,16.10.2013
10935,IM0000389,16.10.2013 15:37,Operator Update,TEAM0063,16.10.2013 15:37,16.10.2013
10936,IM0000389,16.10.2013 15:37,Reassignment,TEAM0063,16.10.2013 16:31,16.10.2013
10937,IM0000389,16.10.2013 16:31,Update,TEAM0003,16.10.2013 16:31,16.10.2013
10938,IM0000389,16.10.2013 16:31,Assignment,TEAM0003,16.10.2013 16:31,16.10.2013
10939,IM0000389,16.10.2013 16:31,Reassignment,TEAM0003,18.10.2013 13:37,16.10.2013
10940,IM0000389,18.10.2013 13:37,Reassignment,TEAM0003,18.10.2013 13:37,18.10.2013
10941,IM0000389,18.10.2013 13:37,Assignment,TEAM0003,18.10.2013 13:37,18.10.2013
10942,IM0000389,18.10.2013 13:37,Update,TEAM0003,18.10.2013 13:51,18.10.2013
10943,IM0000389,18.10.2013 13:51,Status Change,TEAM0023,18.10.2013 13:51,18.10.2013
10944,IM0000389,18.10.2013 13:51,Operator Update,TEAM0023,18.10.2013 13:51,18.10.2013
10945,IM0000389,18.10.2013 13:51,Reassignment,TEAM0023,18.10.2013 15:00,18.10.2013
10946,IM0000389,18.10.2013 15:00,Status Change,TEAM0039,18.10.2013 15:00,18.10.2013
10947,IM0000389,18.10.2013 15:00,Assignment,TEAM0039,18.10.2013 15:05,18.10.2013
10948,IM0000389,18.10.2013 15:05,Assignment,TEAM0039,25.10.2013 11:18,18.10.2013
10949,IM0000389,25.10.2013 11:18,Reassignment,TEAM0063,25.10.2013 11:18,25.10.2013
10950,IM0000389,25.10.2013 11:18,Operator Update,TEAM0063,25.10.2013 11:18,25.10.2013
10951,IM0000389,25.10.2013 11:18,Assignment,TEAM0063,25.10.2013 15:28,25.10.2013
10952,IM0000389,25.10.2013 15:28,Assignment,TEAM0003,31.10.2013 13:43,25.10.2013
10953,IM0000389,31.10.2013 13:43,Assignment,TEAM0003,04.11.2013 16:33,31.10.2013
10954,IM0000389,04.11.2013 16:33,Assignment,TEAM0003,04.11.2013 16:33,04.11.2013
10955,IM0000389,04.11.2013 16:33,Operator Update,TEAM0003,04.11.2013 16:33,04.11.2013
10956,IM0000389,04.11.2013 16:33,Reassignment,TEAM0003,07.11.2013 10:18,04.11.2013
10957,IM0000389,07.11.2013 10:18,Assignment,TEAM0039,15.11.2013 15:18,07.11.2013
10958,IM0000389,15.11.2013 15:18,Operator Update,TEAM0063,15.11.2013 15:18,15.11.2013
10959,IM0000389,15.11.2013 15:18,Assignment,TEAM0063,15.11.2013 15:30,15.11.2013
10960,IM0000389,15.11.2013 15:30,Quality Indicator Fixed,TEAM0063,15.11.2013 15:30,15.11.2013
10961,IM0000389,15.11.2013 15:30,Closed,TEAM0063,15.11.2013 15:40,15.11.2013
11863,IM0000420,09.09.2013 12:54,Open,TEAM0008,01.10.2013 14:14,09.09.2013
11864,IM0000420,01.10.2013 14:14,Update from customer,TEAM0002,01.10.2013 14:14,01.10.2013
11865,IM0000420,01.10.2013 14:14,Reassignment,TEAM0002,01.10.2013 14:17,01.10.2013
11866,IM0000420,01.10.2013 14:17,Reassignment,TEAM0008,01.10.2013 14:17,01.10.2013
11867,IM0000420,01.10.2013 14:17,Operator Update,TEAM0008,01.10.2013 15:00,01.10.2013
11868,IM0000420,01.10.2013 15:00,Assignment,TEAM0010,01.10.2013 15:34,01.10.2013
11869,IM0000420,01.10.2013 15:34,Operator Update,TEAM0010,01.10.2013 15:34,01.10.2013
11870,IM0000420,01.10.2013 15:34,Status Change,TEAM0010,02.10.2013 14:49,01.10.2013
11871,IM0000420,02.10.2013 14:49,Reassignment,TEAM0033,03.10.2013 16:16,02.10.2013
11872,IM0000420,03.10.2013 16:16,Reassignment,TEAM9999,03.10.2013 16:16,03.10.2013
11873,IM0000420,03.10.2013 16:16,Assignment,TEAM9999,03.10.2013 16:16,03.10.2013
11874,IM0000420,03.10.2013 16:16,Operator Update,TEAM9999,03.10.2013 16:16,03.10.2013
11875,IM0000420,03.10.2013 16:16,Status Change,TEAM9999,04.10.2013 08:17,03.10.2013
11876,IM0000420,04.10.2013 08:17,Assignment,TEAM0008,04.10.2013 08:53,04.10.2013
11877,IM0000420,04.10.2013 08:53,Assignment,TEAM0008,04.10.2013 08:53,04.10.2013
11878,IM0000420,04.10.2013 08:53,Reassignment,TEAM0008,04.10.2013 09:04,04.10.2013
11879,IM0000420,04.10.2013 09:04,Reassignment,TEAM0008,04.10.2013 09:04,04.10.2013
11880,IM0000420,04.10.2013 09:04,Assignment,TEAM0008,04.10.2013 09:46,04.10.2013
11881,IM0000420,04.10.2013 09:46,Communication with customer,TEAM0008,04.10.2013 09:48,04.10.2013
11882,IM0000420,04.10.2013 09:48,Status Change,TEAM0008,04.10.2013 09:48,04.10.2013
11883,IM0000420,04.10.2013 09:48,Communication with customer,TEAM0008,04.10.2013 14:29,04.10.2013
11884,IM0000420,04.10.2013 14:29,Reassignment,TEAM0050,09.10.2013 08:38,04.10.2013
11885,IM0000420,09.10.2013 08:38,Reassignment,TEAM0008,09.10.2013 08:38,09.10.2013
11886,IM0000420,09.10.2013 08:38,Assignment,TEAM0008,09.10.2013 08:47,09.10.2013
11887,IM0000420,09.10.2013 08:47,Assignment,TEAM0008,09.10.2013 08:47,09.10.2013
11888,IM0000420,09.10.2013 08:47,Status Change,TEAM0008,09.10.2013 08:48,09.10.2013
11889,IM0000420,09.10.2013 08:48,Closed,TEAM0008,09.10.2013 08:58,09.10.2013
12044,IM0000428,10.09.2013 10:03,Open,TEAM0002,10.09.2013 11:28,10.09.2013
12045,IM0000428,10.09.2013 11:28,Reassignment,TEAM0003,10.09.2013 11:28,10.09.2013
12046,IM0000428,10.09.2013 11:28,Status Change,TEAM0003,10.09.2013 11:28,10.09.2013
12047,IM0000428,10.09.2013 11:28,Operator Update,TEAM0003,10.09.2013 12:05,10.09.2013
12048,IM0000428,10.09.2013 12:05,Update,TEAM0001,10.09.2013 12:05,10.09.2013
12049,IM0000428,10.09.2013 12:05,Reassignment,TEAM0001,10.09.2013 12:13,10.09.2013
12050,IM0000428,10.09.2013 12:13,Assignment,TEAM0003,11.09.2013 10:28,10.09.2013
12051,IM0000428,11.09.2013 10:28,Operator Update,TEAM0003,11.09.2013 10:28,11.09.2013
12052,IM0000428,11.09.2013 10:28,Assignment,TEAM0003,11.09.2013 10:28,11.09.2013
12053,IM0000428,11.09.2013 10:28,Description Update,TEAM0003,11.09.2013 10:28,11.09.2013
12054,IM0000428,11.09.2013 10:28,Reassignment,TEAM0003,11.09.2013 11:01,11.09.2013
12055,IM0000428,11.09.2013 11:01,Operator Update,TEAM0058,11.09.2013 11:01,11.09.2013
12056,IM0000428,11.09.2013 11:01,Reassignment,TEAM0058,11.09.2013 11:07,11.09.2013
12057,IM0000428,11.09.2013 11:07,Assignment,TEAM0003,11.09.2013 15:53,11.09.2013
12058,IM0000428,11.09.2013 15:53,Operator Update,TEAM0003,11.09.2013 15:53,11.09.2013
12059,IM0000428,11.09.2013 15:53,Reassignment,TEAM0003,11.09.2013 15:53,11.09.2013
12060,IM0000428,11.09.2013 15:53,Assignment,TEAM0003,12.09.2013 08:03,11.09.2013
12061,IM0000428,12.09.2013 08:03,Reassignment,TEAM0058,12.09.2013 08:03,12.09.2013
12062,IM0000428,12.09.2013 08:03,Assignment,TEAM0058,12.09.2013 08:03,12.09.2013
12063,IM0000428,12.09.2013 08:03,Operator Update,TEAM0058,12.09.2013 16:31,12.09.2013
12064,IM0000428,12.09.2013 16:31,Operator Update,TEAM0003,12.09.2013 16:31,12.09.2013
12065,IM0000428,12.09.2013 16:31,Assignment,TEAM0003,13.09.2013 10:29,12.09.2013
12066,IM0000428,13.09.2013 10:29,Status Change,TEAM0003,13.09.2013 10:29,13.09.2013
12067,IM0000428,13.09.2013 10:29,External Vendor Assignment,TEAM0003,16.09.2013 16:24,13.09.2013
12068,IM0000428,16.09.2013 16:24,Operator Update,TEAM0003,20.09.2013 11:33,16.09.2013
12069,IM0000428,20.09.2013 11:33,Update from customer,TEAM0002,20.09.2013 14:19,20.09.2013
12070,IM0000428,20.09.2013 14:19,Operator Update,TEAM0003,20.09.2013 14:19,20.09.2013
12071,IM0000428,20.09.2013 14:19,Assignment,TEAM0003,20.09.2013 14:19,20.09.2013
12072,IM0000428,20.09.2013 14:19,Reassignment,TEAM0003,20.09.2013 17:25,20.09.2013
12073,IM0000428,20.09.2013 17:25,Operator Update,TEAM0040,20.09.2013 17:25,20.09.2013
12074,IM0000428,20.09.2013 17:25,Reassignment,TEAM0040,21.09.2013 15:03,20.09.2013
12075,IM0000428,21.09.2013 15:03,Update,TEAM0031,21.09.2013 15:03,21.09.2013
12076,IM0000428,21.09.2013 15:03,Assignment,TEAM0031,24.09.2013 11:08,21.09.2013
12077,IM0000428,24.09.2013 11:08,Assignment,TEAM0047,24.09.2013 11:08,24.09.2013
12078,IM0000428,24.09.2013 11:08,Operator Update,TEAM0047,24.09.2013 11:08,24.09.2013
12079,IM0000428,24.09.2013 11:08,Reassignment,TEAM0047,24.09.2013 14:42,24.09.2013
12080,IM0000428,24.09.2013 14:42,Operator Update,TEAM0003,24.09.2013 14:42,24.09.2013
12081,IM0000428,24.09.2013 14:42,Assignment,TEAM0003,24.09.2013 14:42,24.09.2013
12082,IM0000428,24.09.2013 14:42,Reassignment,TEAM0003,24.09.2013 15:56,24.09.2013
12083,IM0000428,24.09.2013 15:56,Update from customer,TEAM0002,29.09.2013 10:11,24.09.2013
12084,IM0000428,29.09.2013 10:11,Update from customer,TEAM0002,29.09.2013 10:11,29.09.2013
12085,IM0000428,29.09.2013 10:11,Reassignment,TEAM0002,29.09.2013 10:11,29.09.2013
12086,IM0000428,29.09.2013 10:11,Assignment,TEAM0002,30.09.2013 07:36,29.09.2013
12087,IM0000428,30.09.2013 07:36,Assignment,TEAM0003,30.09.2013 12:52,30.09.2013
12088,IM0000428,30.09.2013 12:52,Operator Update,TEAM0003,30.09.2013 12:52,30.09.2013
12089,IM0000428,30.09.2013 12:52,Reassignment,TEAM0003,30.09.2013 12:52,30.09.2013
12090,IM0000428,30.09.2013 12:52,Assignment,TEAM0003,30.09.2013 13:20,30.09.2013
12091,IM0000428,30.09.2013 13:20,Operator Update,TEAM0004,30.09.2013 13:23,30.09.2013
12092,IM0000428,30.09.2013 13:23,Assignment,TEAM0004,30.09.2013 13:23,30.09.2013
12093,IM0000428,30.09.2013 13:23,Operator Update,TEAM0004,30.09.2013 14:21,30.09.2013
12094,IM0000428,30.09.2013 14:21,Reassignment,TEAM0004,30.09.2013 14:21,30.09.2013
12095,IM0000428,30.09.2013 14:21,Assignment,TEAM0004,30.09.2013 14:21,30.09.2013
12096,IM0000428,30.09.2013 14:21,Analysis/Research,TEAM0004,01.10.2013 10:09,30.09.2013
12097,IM0000428,01.10.2013 10:09,Reassignment,TEAM0003,01.10.2013 10:09,01.10.2013
12098,IM0000428,01.10.2013 10:09,Assignment,TEAM0003,01.10.2013 10:09,01.10.2013
12099,IM0000428,01.10.2013 10:09,Operator Update,TEAM0003,01.10.2013 10:29,01.10.2013
12100,IM0000428,01.10.2013 10:29,Reassignment,TEAM0005,01.10.2013 10:29,01.10.2013
12101,IM0000428,01.10.2013 10:29,Assignment,TEAM0005,01.10.2013 10:29,01.10.2013
12102,IM0000428,01.10.2013 10:29,Communication with vendor,TEAM0005,01.10.2013 11:25,01.10.2013
12103,IM0000428,01.10.2013 11:25,Assignment,TEAM0003,02.10.2013 14:55,01.10.2013
12104,IM0000428,02.10.2013 14:55,Operator Update,TEAM0003,04.10.2013 16:36,02.10.2013
12105,IM0000428,04.10.2013 16:36,Operator Update,TEAM0003,04.10.2013 16:36,04.10.2013
12106,IM0000428,04.10.2013 16:36,Assignment,TEAM0003,07.10.2013 07:57,04.10.2013
12107,IM0000428,07.10.2013 07:57,Operator Update,TEAM0003,07.10.2013 07:57,07.10.2013
12108,IM0000428,07.10.2013 07:57,Assignment,TEAM0003,07.10.2013 07:57,07.10.2013
12109,IM0000428,07.10.2013 07:57,Reassignment,TEAM0003,08.10.2013 11:34,07.10.2013
12110,IM0000428,08.10.2013 11:34,Update from customer,TEAM0002,09.10.2013 11:48,08.10.2013
12111,IM0000428,09.10.2013 11:48,Reassignment,TEAM0002,09.10.2013 11:48,09.10.2013
12112,IM0000428,09.10.2013 11:48,Update,TEAM0002,09.10.2013 11:48,09.10.2013
12113,IM0000428,09.10.2013 11:48,Assignment,TEAM0002,09.10.2013 13:18,09.10.2013
12114,IM0000428,09.10.2013 13:18,Operator Update,TEAM0003,09.10.2013 13:18,09.10.2013
12115,IM0000428,09.10.2013 13:18,Reassignment,TEAM0003,10.10.2013 07:37,09.10.2013
12116,IM0000428,10.10.2013 07:37,Update,TEAM0004,10.10.2013 07:37,10.10.2013
12117,IM0000428,10.10.2013 07:37,Reassignment,TEAM0004,10.10.2013 09:32,10.10.2013
12118,IM0000428,10.10.2013 09:32,Assignment,TEAM0003,10.10.2013 09:46,10.10.2013
12119,IM0000428,10.10.2013 09:46,Reassignment,TEAM0003,10.10.2013 09:46,10.10.2013
12120,IM0000428,10.10.2013 09:46,Operator Update,TEAM0003,10.10.2013 09:46,10.10.2013
12121,IM0000428,10.10.2013 09:46,Assignment,TEAM0003,10.10.2013 11:31,10.10.2013
12122,IM0000428,10.10.2013 11:31,Update from customer,TEAM0002,10.10.2013 14:42,10.10.2013
12123,IM0000428,10.10.2013 14:42,Update from customer,TEAM0002,10.10.2013 14:42,10.10.2013
12124,IM0000428,10.10.2013 14:42,Assignment,TEAM0002,10.10.2013 14:42,10.10.2013
12125,IM0000428,10.10.2013 14:42,Reassignment,TEAM0002,10.10.2013 15:56,10.10.2013
12126,IM0000428,10.10.2013 15:56,Operator Update,TEAM0003,10.10.2013 15:56,10.10.2013
12127,IM0000428,10.10.2013 15:56,Assignment,TEAM0003,10.10.2013 15:56,10.10.2013
12128,IM0000428,10.10.2013 15:56,Reassignment,TEAM0003,11.10.2013 10:31,10.10.2013
12129,IM0000428,11.10.2013 10:31,Reassignment,TEAM0002,11.10.2013 10:31,11.10.2013
12130,IM0000428,11.10.2013 10:31,Assignment,TEAM0002,11.10.2013 10:31,11.10.2013
12131,IM0000428,11.10.2013 10:31,Update from customer,TEAM0002,11.10.2013 10:50,11.10.2013
12132,IM0000428,11.10.2013 10:50,Assignment,TEAM0003,11.10.2013 16:22,11.10.2013
12133,IM0000428,11.10.2013 16:22,Operator Update,TEAM0003,14.10.2013 07:31,11.10.2013
12134,IM0000428,14.10.2013 07:31,Operator Update,TEAM0003,14.10.2013 07:31,14.10.2013
12135,IM0000428,14.10.2013 07:31,Reassignment,TEAM0003,14.10.2013 07:31,14.10.2013
12136,IM0000428,14.10.2013 07:31,Assignment,TEAM0003,14.10.2013 09:54,14.10.2013
12137,IM0000428,14.10.2013 09:54,Update,TEAM0002,15.10.2013 10:47,14.10.2013
12138,IM0000428,15.10.2013 10:47,Reassignment,TEAM0002,15.10.2013 10:47,15.10.2013
12139,IM0000428,15.10.2013 10:47,Assignment,TEAM0002,15.10.2013 10:47,15.10.2013
12140,IM0000428,15.10.2013 10:47,Update,TEAM0002,15.10.2013 12:23,15.10.2013
12141,IM0000428,15.10.2013 12:23,Assignment,TEAM0003,18.10.2013 12:27,15.10.2013
12142,IM0000428,18.10.2013 12:27,Assignment,TEAM0003,18.10.2013 12:27,18.10.2013
12143,IM0000428,18.10.2013 12:27,Operator Update,TEAM0003,18.10.2013 13:24,18.10.2013
12144,IM0000428,18.10.2013 13:24,Assignment,TEAM0003,18.10.2013 13:27,18.10.2013
12145,IM0000428,18.10.2013 13:27,Operator Update,TEAM0003,22.10.2013 10:03,18.10.2013
12146,IM0000428,22.10.2013 10:03,Update from customer,TEAM0002,23.10.2013 08:30,22.10.2013
12147,IM0000428,23.10.2013 08:30,Operator Update,TEAM0003,23.10.2013 08:30,23.10.2013
12148,IM0000428,23.10.2013 08:30,Assignment,TEAM0003,23.10.2013 13:34,23.10.2013
12149,IM0000428,23.10.2013 13:34,Assignment,TEAM0003,23.10.2013 13:34,23.10.2013
12150,IM0000428,23.10.2013 13:34,Analysis/Research,TEAM0003,23.10.2013 14:36,23.10.2013
12151,IM0000428,23.10.2013 14:36,Operator Update,TEAM0003,31.10.2013 12:49,23.10.2013
12152,IM0000428,31.10.2013 12:49,Update from customer,TEAM0002,06.11.2013 07:45,31.10.2013
12153,IM0000428,06.11.2013 07:45,Operator Update,TEAM0003,06.11.2013 07:45,06.11.2013
12154,IM0000428,06.11.2013 07:45,Assignment,TEAM0003,06.11.2013 07:45,06.11.2013
12155,IM0000428,06.11.2013 07:45,Status Change,TEAM0003,06.11.2013 07:45,06.11.2013
12156,IM0000428,06.11.2013 07:45,Reassignment,TEAM0003,06.11.2013 15:30,06.11.2013
12157,IM0000428,06.11.2013 15:30,Operator Update,TEAM0042,06.11.2013 15:30,06.11.2013
12158,IM0000428,06.11.2013 15:30,Status Change,TEAM0042,06.11.2013 15:30,06.11.2013
12159,IM0000428,06.11.2013 15:30,Assignment,TEAM0042,06.11.2013 16:04,06.11.2013
12160,IM0000428,06.11.2013 16:04,Operator Update,TEAM0042,06.11.2013 16:09,06.11.2013
12161,IM0000428,06.11.2013 16:09,Operator Update,TEAM0042,06.11.2013 16:09,06.11.2013
12162,IM0000428,06.11.2013 16:09,Reassignment,TEAM0042,06.11.2013 16:09,06.11.2013
12163,IM0000428,06.11.2013 16:09,Assignment,TEAM0042,06.11.2013 16:57,06.11.2013
12164,IM0000428,06.11.2013 16:57,Assignment,TEAM0003,08.11.2013 17:01,06.11.2013
12165,IM0000428,08.11.2013 17:01,Operator Update,TEAM0003,08.11.2013 17:01,08.11.2013
12166,IM0000428,08.11.2013 17:01,Assignment,TEAM0003,11.11.2013 11:21,08.11.2013
12167,IM0000428,11.11.2013 11:21,Assignment,TEAM0003,11.11.2013 14:09,11.11.2013
12168,IM0000428,11.11.2013 14:09,Analysis/Research,TEAM0003,11.11.2013 14:09,11.11.2013
12169,IM0000428,11.11.2013 14:09,Assignment,TEAM0003,11.11.2013 14:09,11.11.2013
12170,IM0000428,11.11.2013 14:09,Reassignment,TEAM0003,11.11.2013 15:35,11.11.2013
12171,IM0000428,11.11.2013 15:35,Operator Update,TEAM0113,11.11.2013 15:35,11.11.2013
12172,IM0000428,11.11.2013 15:35,Reassignment,TEAM0113,11.11.2013 16:41,11.11.2013
12173,IM0000428,11.11.2013 16:41,Update,TEAM0002,11.11.2013 16:41,11.11.2013
12174,IM0000428,11.11.2013 16:41,Reassignment,TEAM0002,11.11.2013 16:44,11.11.2013
12175,IM0000428,11.11.2013 16:44,Assignment,TEAM0003,12.11.2013 09:04,11.11.2013
12176,IM0000428,12.11.2013 09:04,Assignment,TEAM0003,12.11.2013 09:04,12.11.2013
12177,IM0000428,12.11.2013 09:04,Update,TEAM0003,12.11.2013 09:04,12.11.2013
12178,IM0000428,12.11.2013 09:04,Reassignment,TEAM0003,12.11.2013 15:01,12.11.2013
12179,IM0000428,12.11.2013 15:01,Assignment,TEAM0042,12.11.2013 15:01,12.11.2013
12180,IM0000428,12.11.2013 15:01,Urgency Change,TEAM0042,12.11.2013 15:01,12.11.2013
12181,IM0000428,12.11.2013 15:01,Operator Update,TEAM0042,12.11.2013 15:01,12.11.2013
12182,IM0000428,12.11.2013 15:01,Impact Change,TEAM0042,15.11.2013 12:17,12.11.2013
12183,IM0000428,15.11.2013 12:17,Reassignment,TEAM0042,15.11.2013 13:40,15.11.2013
12184,IM0000428,15.11.2013 13:40,Operator Update,TEAM0042,19.11.2013 09:18,15.11.2013
12185,IM0000428,19.11.2013 09:18,Operator Update,TEAM0042,19.11.2013 17:48,19.11.2013
12186,IM0000428,19.11.2013 17:48,Assignment,TEAM0042,19.11.2013 17:48,19.11.2013
12187,IM0000428,19.11.2013 17:48,Operator Update,TEAM0042,19.11.2013 17:48,19.11.2013
12188,IM0000428,19.11.2013 17:48,Reassignment,TEAM0042,20.11.2013 10:33,19.11.2013
12189,IM0000428,20.11.2013 10:33,Update from customer,TEAM0002,20.11.2013 10:33,20.11.2013
12190,IM0000428,20.11.2013 10:33,Reassignment,TEAM0002,20.11.2013 17:00,20.11.2013
12191,IM0000428,20.11.2013 17:00,Reassignment,TEAM0058,20.11.2013 17:00,20.11.2013
12192,IM0000428,20.11.2013 17:00,Operator Update,TEAM0058,21.11.2013 08:55,20.11.2013
12193,IM0000428,21.11.2013 08:55,Reassignment,TEAM0058,21.11.2013 13:04,21.11.2013
12194,IM0000428,21.11.2013 13:04,Assignment,TEAM0003,21.11.2013 15:12,21.11.2013
12195,IM0000428,21.11.2013 15:12,Operator Update,TEAM0003,22.11.2013 11:29,21.11.2013
12196,IM0000428,22.11.2013 11:29,Operator Update,TEAM0003,22.11.2013 11:29,22.11.2013
12197,IM0000428,22.11.2013 11:29,Assignment,TEAM0003,22.11.2013 11:29,22.11.2013
12198,IM0000428,22.11.2013 11:29,Reassignment,TEAM0003,22.11.2013 11:58,22.11.2013
12199,IM0000428,22.11.2013 11:58,Operator Update,TEAM0042,22.11.2013 11:58,22.11.2013
12200,IM0000428,22.11.2013 11:58,Reassignment,TEAM0042,22.11.2013 12:15,22.11.2013
12201,IM0000428,22.11.2013 12:15,Assignment,TEAM0013,22.11.2013 12:36,22.11.2013
12202,IM0000428,22.11.2013 12:36,Update,TEAM0013,22.11.2013 15:04,22.11.2013
12203,IM0000428,22.11.2013 15:04,Assignment,TEAM0013,22.11.2013 15:04,22.11.2013
12204,IM0000428,22.11.2013 15:04,Status Change,TEAM0013,22.11.2013 15:04,22.11.2013
12205,IM0000428,22.11.2013 15:04,Reassignment,TEAM0013,22.11.2013 15:04,22.11.2013
12206,IM0000428,22.11.2013 15:04,Update,TEAM0013,22.11.2013 15:21,22.11.2013
12207,IM0000428,22.11.2013 15:21,Operator Update,TEAM0042,22.11.2013 15:21,22.11.2013
12208,IM0000428,22.11.2013 15:21,Assignment,TEAM0042,22.11.2013 15:48,22.11.2013
12209,IM0000428,22.11.2013 15:48,Update,TEAM0013,25.11.2013 11:52,22.11.2013
12210,IM0000428,25.11.2013 11:52,Update from customer,TEAM0002,25.11.2013 13:32,25.11.2013
12211,IM0000428,25.11.2013 13:32,Operator Update,TEAM0042,25.11.2013 13:36,25.11.2013
12212,IM0000428,25.11.2013 13:36,Reassignment,TEAM0042,25.11.2013 13:36,25.11.2013
12213,IM0000428,25.11.2013 13:36,Assignment,TEAM0042,25.11.2013 13:39,25.11.2013
12214,IM0000428,25.11.2013 13:39,Assignment,TEAM0013,26.11.2013 11:08,25.11.2013
12215,IM0000428,26.11.2013 11:08,Operator Update,TEAM0042,27.11.2013 08:27,26.11.2013
12216,IM0000428,27.11.2013 08:27,Operator Update,TEAM0013,27.11.2013 08:27,27.11.2013
12217,IM0000428,27.11.2013 08:27,Assignment,TEAM0013,27.11.2013 08:27,27.11.2013
12218,IM0000428,27.11.2013 08:27,Reassignment,TEAM0013,27.11.2013 11:37,27.11.2013
12219,IM0000428,27.11.2013 11:37,Update from customer,TEAM0002,27.11.2013 11:37,27.11.2013
12220,IM0000428,27.11.2013 11:37,Reassignment,TEAM0002,27.11.2013 12:00,27.11.2013
12221,IM0000428,27.11.2013 12:00,Closed,TEAM0003,27.11.2013 12:10,27.11.2013
12631,IM0000447,11.09.2013 10:12,Open,TEAM0014,11.09.2013 10:14,11.09.2013
12632,IM0000447,11.09.2013 10:14,Reassignment,TEAM0014,11.09.2013 10:14,11.09.2013
12633,IM0000447,11.09.2013 10:14,Description Update,TEAM0014,11.09.2013 12:10,11.09.2013
12634,IM0000447,11.09.2013 12:10,Assignment,TEAM0015,11.09.2013 16:20,11.09.2013
12635,IM0000447,11.09.2013 16:20,Operator Update,TEAM0015,11.09.2013 16:20,11.09.2013
12636,IM0000447,11.09.2013 16:20,Status Change,TEAM0015,11.09.2013 16:20,11.09.2013
12637,IM0000447,11.09.2013 16:20,Assignment,TEAM0015,11.09.2013 16:20,11.09.2013
12638,IM0000447,11.09.2013 16:20,Reassignment,TEAM0015,11.09.2013 17:26,11.09.2013
12639,IM0000447,11.09.2013 17:26,Assignment,TEAM0014,16.09.2013 11:44,11.09.2013
12640,IM0000447,16.09.2013 11:44,Update,TEAM0014,16.09.2013 11:44,16.09.2013
12641,IM0000447,16.09.2013 11:44,Reassignment,TEAM0014,16.09.2013 11:44,16.09.2013
12642,IM0000447,16.09.2013 11:44,Assignment,TEAM0014,16.09.2013 12:16,16.09.2013
12643,IM0000447,16.09.2013 12:16,Assignment,TEAM0015,16.09.2013 16:02,16.09.2013
12644,IM0000447,16.09.2013 16:02,Assignment,TEAM0015,17.09.2013 09:26,16.09.2013
12645,IM0000447,17.09.2013 09:26,Update,TEAM0014,17.09.2013 12:18,17.09.2013
12646,IM0000447,17.09.2013 12:18,Reassignment,TEAM0015,17.09.2013 12:18,17.09.2013
12647,IM0000447,17.09.2013 12:18,Assignment,TEAM0015,17.09.2013 12:18,17.09.2013
12648,IM0000447,17.09.2013 12:18,Operator Update,TEAM0015,17.09.2013 13:04,17.09.2013
12649,IM0000447,17.09.2013 13:04,Update,TEAM0014,17.09.2013 13:04,17.09.2013
12650,IM0000447,17.09.2013 13:04,Reassignment,TEAM0014,17.09.2013 13:38,17.09.2013
12651,IM0000447,17.09.2013 13:38,Assignment,TEAM0015,17.09.2013 14:34,17.09.2013
12652,IM0000447,17.09.2013 14:34,Reassignment,TEAM0015,17.09.2013 14:34,17.09.2013
12653,IM0000447,17.09.2013 14:34,Operator Update,TEAM0015,17.09.2013 14:34,17.09.2013
12654,IM0000447,17.09.2013 14:34,Assignment,TEAM0015,17.09.2013 14:43,17.09.2013
12655,IM0000447,17.09.2013 14:43,Update,TEAM0014,17.09.2013 14:43,17.09.2013
12656,IM0000447,17.09.2013 14:43,Reassignment,TEAM0014,17.09.2013 16:00,17.09.2013
12657,IM0000447,17.09.2013 16:00,Update,TEAM0014,17.09.2013 17:13,17.09.2013
12658,IM0000447,17.09.2013 17:13,Reassignment,TEAM0015,17.09.2013 17:13,17.09.2013
12659,IM0000447,17.09.2013 17:13,Operator Update,TEAM0015,17.09.2013 17:25,17.09.2013
12660,IM0000447,17.09.2013 17:25,Impact Change,TEAM0017,17.09.2013 17:25,17.09.2013
12661,IM0000447,17.09.2013 17:25,Update,TEAM0017,17.09.2013 17:25,17.09.2013
12662,IM0000447,17.09.2013 17:25,Urgency Change,TEAM0017,18.09.2013 09:53,17.09.2013
12663,IM0000447,18.09.2013 09:53,Reassignment,TEAM0014,18.09.2013 09:53,18.09.2013
12664,IM0000447,18.09.2013 09:53,Update,TEAM0014,18.09.2013 11:11,18.09.2013
12665,IM0000447,18.09.2013 11:11,Assignment,TEAM0015,18.09.2013 15:55,18.09.2013
12666,IM0000447,18.09.2013 15:55,Assignment,TEAM0015,18.09.2013 15:55,18.09.2013
12667,IM0000447,18.09.2013 15:55,Operator Update,TEAM0015,18.09.2013 15:55,18.09.2013
