,CASE_ID,StartTimestamp,Activity,Resource,CompleteTimestamp,StartDate
1342,IM0000078,18.06.2013 10:54,Assignment,TEAM0015,18.06.2013 12:52,18.06.2013
1343,IM0000078,18.06.2013 12:52,Assignment,TEAM0015,18.06.2013 12:52,18.06.2013
1344,IM0000078,18.06.2013 12:52,Operator Update,TEAM0015,18.06.2013 12:52,18.06.2013
1345,IM0000078,18.06.2013 12:52,Reassignment,TEAM0015,18.06.2013 13:20,18.06.2013
1346,IM0000078,18.06.2013 13:20,Assignment,TEAM0015,19.06.2013 04:41,18.06.2013
1347,IM0000078,19.06.2013 04:41,Reassignment,TEAM0015,19.06.2013 04:41,19.06.2013
1348,IM0000078,19.06.2013 04:41,Assignment,TEAM0015,19.06.2013 04:41,19.06.2013
1349,IM0000078,19.06.2013 04:41,Operator Update,TEAM0015,19.06.2013 10:35,19.06.2013
1350,IM0000078,19.06.2013 10:35,Assignment,TEAM0015,24.06.2013 07:23,19.06.2013
1351,IM0000078,24.06.2013 07:23,Reassignment,TEAM0015,24.06.2013 07:23,24.06.2013
1352,IM0000078,24.06.2013 07:23,Operator Update,TEAM0015,24.06.2013 07:23,24.06.2013
1353,IM0000078,24.06.2013 07:23,Assignment,TEAM0015,24.06.2013 07:32,24.06.2013
1354,IM0000078,24.06.2013 07:32,Assignment,TEAM0015,24.06.2013 09:44,24.06.2013
1355,IM0000078,24.06.2013 09:44,Operator Update,TEAM0015,24.06.2013 09:44,24.06.2013
1356,IM0000078,24.06.2013 09:44,Assignment,TEAM0015,24.06.2013 09:44,24.06.2013
1357,IM0000078,24.06.2013 09:44,Reassignment,TEAM0015,24.06.2013 10:25,24.06.2013
1358,IM0000078,24.06.2013 10:25,Reassignment,TEAM0015,24.06.2013 10:25,24.06.2013
1359,IM0000078,24.06.2013 10:25,Operator Update,TEAM0015,24.06.2013 11:14,24.06.2013
1360,IM0000078,24.06.2013 11:14,Assignment,TEAM0015,08.07.2013 08:49,24.06.2013
1361,IM0000078,08.07.2013 08:49,Operator Update,TEAM0015,08.07.2013 08:49,08.07.2013
1362,IM0000078,08.07.2013 08:49,Assignment,TEAM0015,08.07.2013 08:49,08.07.2013
1363,IM0000078,08.07.2013 08:49,Reassignment,TEAM0015,08.07.2013 09:03,08.07.2013
1364,IM0000078,08.07.2013 09:03,Assignment,TEAM0015,15.07.2013 12:47,08.07.2013
1365,IM0000078,15.07.2013 12:47,Operator Update,TEAM0015,15.07.2013 12:47,15.07.2013
1366,IM0000078,15.07.2013 12:47,Assignment,TEAM0015,15.07.2013 12:47,15.07.2013
1367,IM0000078,15.07.2013 12:47,Reassignment,TEAM0015,15.07.2013 14:39,15.07.2013
1368,IM0000078,15.07.2013 14:39,Assignment,TEAM0015,16.07.2013 13:43,15.07.2013
1369,IM0000078,16.07.2013 13:43,Operator Update,TEAM0015,25.07.2013 20:38,16.07.2013
1370,IM0000078,25.07.2013 20:38,Assignment,TEAM0015,25.07.2013 20:38,25.07.2013
1371,IM0000078,25.07.2013 20:38,Operator Update,TEAM0015,30.07.2013 06:17,25.07.2013
1372,IM0000078,30.07.2013 06:17,Assignment,TEAM0015,30.07.2013 06:17,30.07.2013
1373,IM0000078,30.07.2013 06:17,Operator Update,TEAM0015,30.07.2013 06:17,30.07.2013
1374,IM0000078,30.07.2013 06:17,Reassignment,TEAM0015,30.07.2013 07:09,30.07.2013
1375,IM0000078,30.07.2013 07:09,Assignment,TEAM0015,30.07.2013 20:14,30.07.2013
1376,IM0000078,30.07.2013 20:14,Operator Update,TEAM0015,30.07.2013 20:14,30.07.2013
1377,IM0000078,30.07.2013 20:14,Assignment,TEAM0015,30.07.2013 20:14,30.07.2013
1378,IM0000078,30.07.2013 20:14,Reassignment,TEAM0015,31.07.2013 07:51,30.07.2013
1379,IM0000078,31.07.2013 07:51,Operator Update,TEAM0015,31.07.2013 07:51,31.07.2013
1380,IM0000078,31.07.2013 07:51,Reassignment,TEAM0015,31.07.2013 08:26,31.07.2013
1381,IM0000078,31.07.2013 08:26,Assignment,TEAM9999,12.08.2013 09:16,31.07.2013
1382,IM0000078,12.08.2013 09:16,Update,TEAM0018,12.08.2013 13:34,12.08.2013
1383,IM0000078,12.08.2013 13:34,Reassignment,TEAM0015,12.08.2013 13:34,12.08.2013
1384,IM0000078,12.08.2013 13:34,Assignment,TEAM0015,12.08.2013 13:34,12.08.2013
1385,IM0000078,12.08.2013 13:34,Operator Update,TEAM0015,12.08.2013 13:55,12.08.2013
1386,IM0000078,12.08.2013 13:55,Reassignment,TEAM0015,12.08.2013 13:55,12.08.2013
1387,IM0000078,12.08.2013 13:55,Operator Update,TEAM0015,12.08.2013 14:05,12.08.2013
1388,IM0000078,12.08.2013 14:05,Assignment,TEAM0015,12.08.2013 14:10,12.08.2013
1389,IM0000078,12.08.2013 14:10,Operator Update,TEAM0015,12.08.2013 14:11,12.08.2013
1390,IM0000078,12.08.2013 14:11,Assignment,TEAM0015,12.08.2013 14:11,12.08.2013
1391,IM0000078,12.08.2013 14:11,Reassignment,TEAM0015,12.08.2013 15:45,12.08.2013
1392,IM0000078,12.08.2013 15:45,Reassignment,TEAM0015,12.08.2013 15:45,12.08.2013
1393,IM0000078,12.08.2013 15:45,Operator Update,TEAM0015,13.08.2013 04:27,12.08.2013
1394,IM0000078,13.08.2013 04:27,Assignment,TEAM0015,13.08.2013 10:05,13.08.2013
1395,IM0000078,13.08.2013 10:05,Assignment,TEAM0015,13.08.2013 10:05,13.08.2013
1396,IM0000078,13.08.2013 10:05,Reassignment,TEAM0015,13.08.2013 10:05,13.08.2013
1397,IM0000078,13.08.2013 10:05,Operator Update,TEAM0015,13.08.2013 10:09,13.08.2013
1398,IM0000078,13.08.2013 10:09,Operator Update,TEAM0015,13.08.2013 10:09,13.08.2013
1399,IM0000078,13.08.2013 10:09,Assignment,TEAM0015,14.08.2013 05:15,13.08.2013
1400,IM0000078,14.08.2013 05:15,Reassignment,TEAM0015,14.08.2013 05:15,14.08.2013
1401,IM0000078,14.08.2013 05:15,Operator Update,TEAM0015,14.08.2013 05:15,14.08.2013
1402,IM0000078,14.08.2013 05:15,Assignment,TEAM0015,14.08.2013 09:23,14.08.2013
1403,IM0000078,14.08.2013 09:23,Assignment,TEAM9999,14.08.2013 13:32,14.08.2013
1404,IM0000078,14.08.2013 13:32,Operator Update,TEAM0015,14.08.2013 13:32,14.08.2013
1405,IM0000078,14.08.2013 13:32,Reassignment,TEAM0015,14.08.2013 13:32,14.08.2013
1406,IM0000078,14.08.2013 13:32,Assignment,TEAM0015,14.08.2013 13:33,14.08.2013
1407,IM0000078,14.08.2013 13:33,Assignment,TEAM0015,15.08.2013 12:56,14.08.2013
1408,IM0000078,15.08.2013 12:56,Operator Update,TEAM0015,15.08.2013 12:59,15.08.2013
1409,IM0000078,15.08.2013 12:59,Reassignment,TEAM0015,15.08.2013 12:59,15.08.2013
1410,IM0000078,15.08.2013 12:59,Assignment,TEAM0015,15.08.2013 12:59,15.08.2013
1411,IM0000078,15.08.2013 12:59,Operator Update,TEAM0015,16.08.2013 04:57,15.08.2013
1412,IM0000078,16.08.2013 04:57,Assignment,TEAM0015,19.08.2013 12:03,16.08.2013
1413,IM0000078,19.08.2013 12:03,Operator Update,TEAM0015,19.08.2013 12:03,19.08.2013
1414,IM0000078,19.08.2013 12:03,Assignment,TEAM0015,19.08.2013 12:03,19.08.2013
1415,IM0000078,19.08.2013 12:03,Reassignment,TEAM0015,19.08.2013 12:51,19.08.2013
1416,IM0000078,19.08.2013 12:51,Assignment,TEAM0015,19.08.2013 13:50,19.08.2013
1417,IM0000078,19.08.2013 13:50,Reassignment,TEAM0015,19.08.2013 13:50,19.08.2013
1418,IM0000078,19.08.2013 13:50,Assignment,TEAM0015,19.08.2013 13:50,19.08.2013
1419,IM0000078,19.08.2013 13:50,Operator Update,TEAM0015,19.08.2013 14:05,19.08.2013
1420,IM0000078,19.08.2013 14:05,Assignment,TEAM0025,19.08.2013 14:05,19.08.2013
1421,IM0000078,19.08.2013 14:05,Operator Update,TEAM0025,19.08.2013 14:05,19.08.2013
1422,IM0000078,19.08.2013 14:05,Assignment,TEAM0025,19.08.2013 14:05,19.08.2013
1423,IM0000078,19.08.2013 14:05,Reassignment,TEAM0025,19.08.2013 15:37,19.08.2013
1424,IM0000078,19.08.2013 15:37,Reassignment,TEAM0015,19.08.2013 17:57,19.08.2013
1425,IM0000078,19.08.2013 17:57,Assignment,TEAM0015,20.08.2013 11:38,19.08.2013
1426,IM0000078,20.08.2013 11:38,Reassignment,TEAM0015,20.08.2013 11:38,20.08.2013
1427,IM0000078,20.08.2013 11:38,Assignment,TEAM0015,20.08.2013 11:38,20.08.2013
1428,IM0000078,20.08.2013 11:38,Operator Update,TEAM0015,20.08.2013 13:47,20.08.2013
1429,IM0000078,20.08.2013 13:47,Assignment,TEAM0034,09.09.2013 11:41,20.08.2013
1430,IM0000078,09.09.2013 11:41,Reassignment,TEAM0034,09.09.2013 11:41,09.09.2013
1431,IM0000078,09.09.2013 11:41,Update from customer,TEAM0034,09.09.2013 11:41,09.09.2013
1432,IM0000078,09.09.2013 11:41,Assignment,TEAM0034,09.09.2013 12:27,09.09.2013
1433,IM0000078,09.09.2013 12:27,Assignment,TEAM0015,07.10.2013 07:52,09.09.2013
1434,IM0000078,07.10.2013 07:52,Update,TEAM0018,15.10.2013 16:28,07.10.2013
1435,IM0000078,15.10.2013 16:28,Reassignment,TEAM0015,15.10.2013 16:28,15.10.2013
1436,IM0000078,15.10.2013 16:28,Assignment,TEAM0015,15.10.2013 16:28,15.10.2013
1437,IM0000078,15.10.2013 16:28,Operator Update,TEAM0015,15.10.2013 16:51,15.10.2013
1438,IM0000078,15.10.2013 16:51,Assignment,TEAM0015,17.10.2013 10:42,15.10.2013
1439,IM0000078,17.10.2013 10:42,Update from customer,TEAM0034,17.10.2013 11:33,17.10.2013
1440,IM0000078,17.10.2013 11:33,Operator Update,TEAM0015,17.10.2013 11:33,17.10.2013
1441,IM0000078,17.10.2013 11:33,Assignment,TEAM0015,17.10.2013 11:33,17.10.2013
1442,IM0000078,17.10.2013 11:33,Reassignment,TEAM0015,17.10.2013 11:43,17.10.2013
1443,IM0000078,17.10.2013 11:43,Caused By CI,TEAM0034,17.10.2013 11:43,17.10.2013
1444,IM0000078,17.10.2013 11:43,Closed,TEAM0034,17.10.2013 11:53,17.10.2013
1445,IM0000080,04.04.2013 10:33,Open,TEAM0036,04.04.2013 15:16,04.04.2013
1446,IM0000080,04.04.2013 15:16,Operator Update,TEAM0027,04.04.2013 15:23,04.04.2013
1447,IM0000080,04.04.2013 15:23,Reassignment,TEAM0027,04.04.2013 15:23,04.04.2013
1448,IM0000080,04.04.2013 15:23,Operator Update,TEAM0027,10.04.2013 08:51,04.04.2013
1449,IM0000080,10.04.2013 08:51,Operator Update,TEAM0036,10.04.2013 08:52,10.04.2013
1450,IM0000080,10.04.2013 08:52,Reassignment,TEAM0036,11.04.2013 07:21,10.04.2013
1451,IM0000080,11.04.2013 07:21,Reassignment,TEAM0027,11.04.2013 07:21,11.04.2013
1452,IM0000080,11.04.2013 07:21,Operator Update,TEAM0027,16.04.2013 07:47,11.04.2013
1453,IM0000080,16.04.2013 07:47,Operator Update,TEAM0036,16.04.2013 07:47,16.04.2013
1454,IM0000080,16.04.2013 07:47,Reassignment,TEAM0036,16.04.2013 08:42,16.04.2013
1455,IM0000080,16.04.2013 08:42,Update,TEAM0027,16.04.2013 08:42,16.04.2013
1456,IM0000080,16.04.2013 08:42,Reassignment,TEAM0027,16.04.2013 09:02,16.04.2013
1457,IM0000080,16.04.2013 09:02,Assignment,TEAM0015,16.04.2013 09:02,16.04.2013
1458,IM0000080,16.04.2013 09:02,Status Change,TEAM0015,16.04.2013 12:40,16.04.2013
1459,IM0000080,16.04.2013 12:40,Operator Update,TEAM0015,16.04.2013 12:40,16.04.2013
1460,IM0000080,16.04.2013 12:40,Assignment,TEAM0015,16.04.2013 12:40,16.04.2013
1461,IM0000080,16.04.2013 12:40,Reassignment,TEAM0015,16.04.2013 13:35,16.04.2013
1462,IM0000080,16.04.2013 13:35,Reassignment,TEAM0027,16.04.2013 13:35,16.04.2013
1463,IM0000080,16.04.2013 13:35,Operator Update,TEAM0027,16.04.2013 13:44,16.04.2013
1464,IM0000080,16.04.2013 13:44,Assignment,TEAM0015,26.04.2013 11:18,16.04.2013
1465,IM0000080,26.04.2013 11:18,Operator Update,TEAM0015,26.04.2013 11:18,26.04.2013
1466,IM0000080,26.04.2013 11:18,Assignment,TEAM0015,26.04.2013 11:18,26.04.2013
1467,IM0000080,26.04.2013 11:18,Reassignment,TEAM0015,29.04.2013 13:05,26.04.2013
1468,IM0000080,29.04.2013 13:05,Reassignment,TEAM0027,29.04.2013 13:05,29.04.2013
1469,IM0000080,29.04.2013 13:05,Operator Update,TEAM0027,29.04.2013 13:10,29.04.2013
1470,IM0000080,29.04.2013 13:10,Assignment,TEAM0015,10.05.2013 10:08,29.04.2013
1471,IM0000080,10.05.2013 10:08,Assignment,TEAM0015,10.05.2013 10:08,10.05.2013
1472,IM0000080,10.05.2013 10:08,Reassignment,TEAM0015,10.05.2013 10:08,10.05.2013
1473,IM0000080,10.05.2013 10:08,Operator Update,TEAM0015,13.05.2013 10:12,10.05.2013
1474,IM0000080,13.05.2013 10:12,Assignment,TEAM0015,13.05.2013 12:56,13.05.2013
1475,IM0000080,13.05.2013 12:56,Reassignment,TEAM0027,13.05.2013 12:56,13.05.2013
1476,IM0000080,13.05.2013 12:56,Assignment,TEAM0027,13.05.2013 12:56,13.05.2013
1477,IM0000080,13.05.2013 12:56,Operator Update,TEAM0027,16.05.2013 12:18,13.05.2013
1478,IM0000080,16.05.2013 12:18,OO Response,TEAM0037,16.05.2013 12:18,16.05.2013
1479,IM0000080,16.05.2013 12:18,Reassignment,TEAM0037,16.05.2013 14:08,16.05.2013
1480,IM0000080,16.05.2013 14:08,Status Change,TEAM0027,16.05.2013 14:08,16.05.2013
1481,IM0000080,16.05.2013 14:08,Operator Update,TEAM0027,16.05.2013 14:08,16.05.2013
1482,IM0000080,16.05.2013 14:08,Assignment,TEAM0027,16.05.2013 15:34,16.05.2013
1483,IM0000080,16.05.2013 15:34,Assignment,TEAM0027,16.05.2013 15:34,16.05.2013
1484,IM0000080,16.05.2013 15:34,Operator Update,TEAM0027,16.05.2013 15:34,16.05.2013
1485,IM0000080,16.05.2013 15:34,Reassignment,TEAM0027,16.05.2013 15:36,16.05.2013
1486,IM0000080,16.05.2013 15:36,Assignment,TEAM0015,22.05.2013 07:57,16.05.2013
1487,IM0000080,22.05.2013 07:57,Operator Update,TEAM0015,22.05.2013 07:57,22.05.2013
1488,IM0000080,22.05.2013 07:57,Status Change,TEAM0015,22.05.2013 10:02,22.05.2013
1489,IM0000080,22.05.2013 10:02,Operator Update,TEAM0015,31.05.2013 06:36,22.05.2013
1490,IM0000080,31.05.2013 06:36,Operator Update,TEAM0026,03.06.2013 10:49,31.05.2013
1491,IM0000080,03.06.2013 10:49,Operator Update,TEAM0027,04.06.2013 12:03,03.06.2013
1492,IM0000080,04.06.2013 12:03,Operator Update,TEAM0027,26.06.2013 07:40,04.06.2013
1493,IM0000080,26.06.2013 07:40,Operator Update,TEAM0015,23.07.2013 09:15,26.06.2013
1494,IM0000080,23.07.2013 09:15,Operator Update,TEAM0015,20.08.2013 08:52,23.07.2013
1495,IM0000080,20.08.2013 08:52,Operator Update,TEAM0015,27.08.2013 11:08,20.08.2013
1496,IM0000080,27.08.2013 11:08,Operator Update,TEAM0015,28.08.2013 07:22,27.08.2013
1497,IM0000080,28.08.2013 07:22,Operator Update,TEAM0015,04.09.2013 11:14,28.08.2013
1498,IM0000080,04.09.2013 11:14,Operator Update,TEAM0015,06.09.2013 10:51,04.09.2013
1499,IM0000080,06.09.2013 10:51,Status Change,TEAM0015,06.09.2013 12:52,06.09.2013
1500,IM0000080,06.09.2013 12:52,Operator Update,TEAM0015,20.09.2013 14:53,06.09.2013
1501,IM0000080,20.09.2013 14:53,Operator Update,TEAM0015,27.09.2013 15:37,20.09.2013
1502,IM0000080,27.09.2013 15:37,Operator Update,TEAM0015,30.09.2013 12:35,27.09.2013
1503,IM0000080,30.09.2013 12:35,Reassignment,TEAM0015,30.09.2013 12:35,30.09.2013
1504,IM0000080,30.09.2013 12:35,Assignment,TEAM0015,30.09.2013 12:35,30.09.2013
1505,IM0000080,30.09.2013 12:35,Status Change,TEAM0015,30.09.2013 12:35,30.09.2013
1506,IM0000080,30.09.2013 12:35,Operator Update,TEAM0015,01.10.2013 13:54,30.09.2013
1507,IM0000080,01.10.2013 13:54,Status Change,TEAM0027,01.10.2013 13:54,01.10.2013
1508,IM0000080,01.10.2013 13:54,Operator Update,TEAM0027,01.10.2013 13:54,01.10.2013
1509,IM0000080,01.10.2013 13:54,Assignment,TEAM0027,02.10.2013 15:31,01.10.2013
1510,IM0000080,02.10.2013 15:31,Update,TEAM0027,02.10.2013 15:31,02.10.2013
1511,IM0000080,02.10.2013 15:31,Status Change,TEAM0027,02.10.2013 15:31,02.10.2013
1512,IM0000080,02.10.2013 15:31,Assignment,TEAM0027,02.10.2013 15:31,02.10.2013
1513,IM0000080,02.10.2013 15:31,Reassignment,TEAM0027,02.10.2013 16:59,02.10.2013
1514,IM0000080,02.10.2013 16:59,Assignment,TEAM0015,02.10.2013 17:25,02.10.2013
1515,IM0000080,02.10.2013 17:25,Assignment,TEAM0015,02.10.2013 17:25,02.10.2013
1516,IM0000080,02.10.2013 17:25,Operator Update,TEAM0015,02.10.2013 17:25,02.10.2013
1517,IM0000080,02.10.2013 17:25,Reassignment,TEAM0015,02.10.2013 17:25,02.10.2013
1518,IM0000080,02.10.2013 17:25,Description Update,TEAM0015,02.10.2013 17:33,02.10.2013
1519,IM0000080,02.10.2013 17:33,Assignment,TEAM0025,02.10.2013 17:56,02.10.2013
1520,IM0000080,02.10.2013 17:56,Status Change,TEAM0025,03.10.2013 08:06,02.10.2013
1521,IM0000080,03.10.2013 08:06,Assignment,TEAM0025,03.10.2013 13:00,03.10.2013
1522,IM0000080,03.10.2013 13:00,Assignment,TEAM0015,03.10.2013 13:00,03.10.2013
1523,IM0000080,03.10.2013 13:00,Reassignment,TEAM0015,03.10.2013 13:00,03.10.2013
1524,IM0000080,03.10.2013 13:00,Operator Update,TEAM0015,03.10.2013 13:06,03.10.2013
1525,IM0000080,03.10.2013 13:06,Assignment,TEAM0015,03.10.2013 16:45,03.10.2013
1526,IM0000080,03.10.2013 16:45,Status Change,TEAM0015,03.10.2013 16:45,03.10.2013
1527,IM0000080,03.10.2013 16:45,Operator Update,TEAM0015,03.10.2013 16:45,03.10.2013
1528,IM0000080,03.10.2013 16:45,Assignment,TEAM0015,03.10.2013 16:45,03.10.2013
1529,IM0000080,03.10.2013 16:45,Reassignment,TEAM0015,03.10.2013 17:40,03.10.2013
1530,IM0000080,03.10.2013 17:40,Assignment,TEAM0025,03.10.2013 17:50,03.10.2013
1531,IM0000080,03.10.2013 17:50,Assignment,TEAM0025,03.10.2013 17:50,03.10.2013
1532,IM0000080,03.10.2013 17:50,Reassignment,TEAM0025,03.10.2013 17:51,03.10.2013
1533,IM0000080,03.10.2013 17:51,Assignment,TEAM0015,03.10.2013 17:51,03.10.2013
1534,IM0000080,03.10.2013 17:51,Status Change,TEAM0015,10.10.2013 13:39,03.10.2013
1535,IM0000080,10.10.2013 13:39,Operator Update,TEAM0027,15.10.2013 07:03,10.10.2013
1536,IM0000080,15.10.2013 07:03,Assignment,TEAM0015,15.10.2013 07:03,15.10.2013
1537,IM0000080,15.10.2013 07:03,Status Change,TEAM0015,15.10.2013 07:03,15.10.2013
1538,IM0000080,15.10.2013 07:03,Reassignment,TEAM0015,15.10.2013 07:03,15.10.2013
1539,IM0000080,15.10.2013 07:03,Operator Update,TEAM0015,15.10.2013 07:49,15.10.2013
1540,IM0000080,15.10.2013 07:49,Operator Update,TEAM0027,15.10.2013 07:58,15.10.2013
1541,IM0000080,15.10.2013 07:58,Operator Update,TEAM0027,15.10.2013 08:00,15.10.2013
1542,IM0000080,15.10.2013 08:00,Closed,TEAM0027,15.10.2013 08:00,15.10.2013
1543,IM0000080,15.10.2013 08:00,Caused By CI,TEAM0027,21.10.2013 08:50,15.10.2013
1544,IM0000080,21.10.2013 08:50,Update,TEAM0027,21.10.2013 08:50,21.10.2013
1545,IM0000080,21.10.2013 08:50,Assignment,TEAM0027,21.10.2013 08:50,21.10.2013
1546,IM0000080,21.10.2013 08:50,Reopen,TEAM0027,21.10.2013 14:15,21.10.2013
1547,IM0000080,21.10.2013 14:15,Status Change,TEAM0027,14.11.2013 13:45,21.10.2013
1548,IM0000080,14.11.2013 13:45,Description Update,TEAM0027,26.11.2013 10:18,14.11.2013
1549,IM0000080,26.11.2013 10:18,Operator Update,TEAM0027,02.12.2013 16:16,26.11.2013
1550,IM0000080,02.12.2013 16:16,Operator Update,TEAM0027,09.12.2013 16:44,02.12.2013
1551,IM0000080,09.12.2013 16:44,Operator Update,TEAM0015,09.12.2013 17:23,09.12.2013
1552,IM0000080,09.12.2013 17:23,Status Change,TEAM0015,11.12.2013 11:10,09.12.2013
1553,IM0000080,11.12.2013 11:10,Operator Update,TEAM0027,11.12.2013 11:24,11.12.2013
1554,IM0000080,11.12.2013 11:24,Operator Update,TEAM0027,11.12.2013 11:24,11.12.2013
1555,IM0000080,11.12.2013 11:24,Assignment,TEAM0027,11.12.2013 11:24,11.12.2013
1556,IM0000080,11.12.2013 11:24,Reassignment,TEAM0027,11.12.2013 11:32,11.12.2013
1557,IM0000080,11.12.2013 11:32,Assignment,TEAM0015,11.12.2013 13:44,11.12.2013
1558,IM0000080,11.12.2013 13:44,Reassignment,TEAM0015,11.12.2013 13:44,11.12.2013
1559,IM0000080,11.12.2013 13:44,Assignment,TEAM0015,11.12.2013 13:44,11.12.2013
1560,IM0000080,11.12.2013 13:44,Operator Update,TEAM0015,11.12.2013 13:59,11.12.2013
1561,IM0000080,11.12.2013 13:59,Assignment,TEAM0015,11.12.2013 15:19,11.12.2013
1562,IM0000080,11.12.2013 15:19,Assignment,TEAM0015,11.12.2013 15:19,11.12.2013
1563,IM0000080,11.12.2013 15:19,Reassignment,TEAM0015,11.12.2013 15:19,11.12.2013
1564,IM0000080,11.12.2013 15:19,Operator Update,TEAM0015,11.12.2013 15:20,11.12.2013
1565,IM0000080,11.12.2013 15:20,Assignment,TEAM0025,11.12.2013 15:38,11.12.2013
1566,IM0000080,11.12.2013 15:38,Operator Update,TEAM0025,11.12.2013 15:38,11.12.2013
1567,IM0000080,11.12.2013 15:38,Reassignment,TEAM0025,11.12.2013 15:38,11.12.2013
1568,IM0000080,11.12.2013 15:38,Assignment,TEAM0025,11.12.2013 16:09,11.12.2013
1569,IM0000080,11.12.2013 16:09,Assignment,TEAM0027,12.12.2013 11:28,11.12.2013
1570,IM0000080,12.12.2013 11:28,Operator Update,TEAM0027,16.12.2013 13:02,12.12.2013
1571,IM0000080,16.12.2013 13:02,Reassignment,TEAM0027,16.12.2013 13:02,16.12.2013
1572,IM0000080,16.12.2013 13:02,Assignment,TEAM0027,16.12.2013 13:02,16.12.2013
1573,IM0000080,16.12.2013 13:02,Operator Update,TEAM0027,16.01.2014 14:21,16.12.2013
1574,IM0000080,16.01.2014 14:21,Closed,TEAM0027,16.01.2014 14:31,16.01.2014
1575,IM0000081,05.04.2013 08:17,Open,TEAM9999,05.04.2013 08:42,05.04.2013
1576,IM0000081,05.04.2013 08:42,Reassignment,TEAM0039,05.04.2013 08:42,05.04.2013
1577,IM0000081,05.04.2013 08:42,Update,TEAM0039,05.04.2013 11:37,05.04.2013
1578,IM0000081,05.04.2013 11:37,Operator Update,TEAM0001,05.04.2013 11:37,05.04.2013
1579,IM0000081,05.04.2013 11:37,Assignment,TEAM0001,05.04.2013 11:37,05.04.2013
1580,IM0000081,05.04.2013 11:37,Status Change,TEAM0001,05.04.2013 11:39,05.04.2013
1581,IM0000081,05.04.2013 11:39,Operator Update,TEAM0001,05.04.2013 11:43,05.04.2013
1582,IM0000081,05.04.2013 11:43,Operator Update,TEAM0001,05.04.2013 11:43,05.04.2013
1583,IM0000081,05.04.2013 11:43,External Vendor Assignment,TEAM0001,05.04.2013 11:43,05.04.2013
1584,IM0000081,05.04.2013 11:43,Status Change,TEAM0001,08.04.2013 05:29,05.04.2013
1585,IM0000081,08.04.2013 05:29,Status Change,TEAM0001,08.04.2013 05:29,08.04.2013
1586,IM0000081,08.04.2013 05:29,Operator Update,TEAM0001,08.04.2013 06:48,08.04.2013
1587,IM0000081,08.04.2013 06:48,Status Change,TEAM0001,08.04.2013 06:48,08.04.2013
1588,IM0000081,08.04.2013 06:48,Assignment,TEAM0001,08.04.2013 06:48,08.04.2013
1589,IM0000081,08.04.2013 06:48,Reassignment,TEAM0001,08.04.2013 06:48,08.04.2013
1590,IM0000081,08.04.2013 06:48,Operator Update,TEAM0001,08.04.2013 07:05,08.04.2013
1591,IM0000081,08.04.2013 07:05,Reassignment,TEAM0038,08.04.2013 07:05,08.04.2013
1592,IM0000081,08.04.2013 07:05,Operator Update,TEAM0038,08.04.2013 07:28,08.04.2013
1593,IM0000081,08.04.2013 07:28,Operator Update,TEAM0029,08.04.2013 07:28,08.04.2013
1594,IM0000081,08.04.2013 07:28,Reassignment,TEAM0029,08.04.2013 07:34,08.04.2013
1595,IM0000081,08.04.2013 07:34,Assignment,TEAM0038,08.04.2013 07:34,08.04.2013
1596,IM0000081,08.04.2013 07:34,Reassignment,TEAM0038,08.04.2013 07:53,08.04.2013
1597,IM0000081,08.04.2013 07:53,Reassignment,TEAM0029,08.04.2013 07:53,08.04.2013
1598,IM0000081,08.04.2013 07:53,Operator Update,TEAM0029,08.04.2013 07:53,08.04.2013
1599,IM0000081,08.04.2013 07:53,Assignment,TEAM0029,08.04.2013 13:02,08.04.2013
1600,IM0000081,08.04.2013 13:02,Assignment,TEAM0031,09.04.2013 07:42,08.04.2013
1601,IM0000081,09.04.2013 07:42,Reassignment,TEAM0031,09.04.2013 07:42,09.04.2013
1602,IM0000081,09.04.2013 07:42,Update,TEAM0031,09.04.2013 07:42,09.04.2013
1603,IM0000081,09.04.2013 07:42,Assignment,TEAM0031,09.04.2013 07:51,09.04.2013
1604,IM0000081,09.04.2013 07:51,Status Change,TEAM0029,09.04.2013 07:51,09.04.2013
1605,IM0000081,09.04.2013 07:51,Assignment,TEAM0029,09.04.2013 08:37,09.04.2013
1606,IM0000081,09.04.2013 08:37,Resolved,TEAM0029,30.12.2013 10:40,09.04.2013
1607,IM0000081,30.12.2013 10:40,Quality Indicator Fixed,TEAM0029,30.12.2013 10:40,30.12.2013
1608,IM0000081,30.12.2013 10:40,Closed,TEAM0029,30.12.2013 10:50,30.12.2013
1609,IM0000082,05.04.2013 08:19,Open,TEAM0008,05.04.2013 08:22,05.04.2013
1610,IM0000082,05.04.2013 08:22,Reassignment,TEAM0039,05.04.2013 08:22,05.04.2013
1611,IM0000082,05.04.2013 08:22,Update,TEAM0039,05.04.2013 09:30,05.04.2013
1612,IM0000082,05.04.2013 09:30,Assignment,TEAM0008,05.04.2013 09:56,05.04.2013
1613,IM0000082,05.04.2013 09:56,Reassignment,TEAM0008,05.04.2013 09:56,05.04.2013
1614,IM0000082,05.04.2013 09:56,Status Change,TEAM0008,05.04.2013 09:56,05.04.2013
1615,IM0000082,05.04.2013 09:56,Communication with customer,TEAM0008,05.04.2013 12:02,05.04.2013
1616,IM0000082,05.04.2013 12:02,Reassignment,TEAM0008,05.04.2013 12:02,05.04.2013
1617,IM0000082,05.04.2013 12:02,Communication with customer,TEAM0008,05.04.2013 12:02,05.04.2013
